protocolTitle,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,OBS_observationRefCd,OBS_descriptorAbbreviation,OBS_numValue,QC_Flag
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DK7088VT3P,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DK7088RR,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB255PRO3,YLD,N/A,86.964497,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB255PRO3,LDSR,COCHHE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,30F35VYHR,LDSR,SETOTU,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB360PRO3,LDSR,TARSC,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB360PRO3,LDSR,COCHHE,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB255PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AS1820PRO3,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB360PRO3,LDSR,CURVSP,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AS1822PRO3,LDSR,MP,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB360PRO3,LDSR,PHYRMA,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AG8065PRO3,LDSR,MYCOZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AS1820PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AS1822PRO3,YLD,N/A,58.792899,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AG8065PRO3,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DK7088VT3P,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB255PRO3,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DK7088RR,LDSR,TARSC,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DK7088RR,LDSR,PHYDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,DKB360PRO3,LDSR,CERCZM,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW13_IBAGUEBUENOSAIRES_LB_V,AS1820PRO3,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,YLD,N/A,34.626183,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,YLD,N/A,38.863905,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,PUCCSO,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,PUCCSO,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,PHYRMA,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,YLD,N/A,43.019601,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,PUCCSO,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,COCHHE,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,PHYRMA,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,CURVSP,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,MP,0.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,PUCCSO,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,PHYRMA,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,CURVSP,3.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,TARSC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,PHYRMA,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,YLD,N/A,41.799186,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,NK4015VIP,LDSR,PHYRMA,2.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1820PRO4,LDSR,CERCZM,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DKB255PRO4,LDSR,DIPDMC,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,LDSR,PUCCSO,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,SETOTU,1.0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,AS1822PRO4,YLD,N/A,34.133136,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW14_IBAGUÉBUENOSAIRES_LB_V,DK7088VT3P,LDSR,CURVSP,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,LDSR,SPIRKU,7.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1822PRO3,LDSR,SPIRKU,7.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1822PRO3,LDSR,DIPDMA,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088RR,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,YLD,N/A,74.64497,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088RR,YLD,N/A,59.670118,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,LDSR,CERCZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088RR,LDSR,1POTYG,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1822PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1820PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088VT3P,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB255PRO3,LDSR,PUCCSO,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB255PRO3,LDSR,PUCCPY,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088RR,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1822PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,LDSR,PHYRMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB255PRO3,LDSR,DIPDMA,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB255PRO3,LDSR,CURVSP,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,LDSR,SPIRKU,3.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1822PRO3,YLD,N/A,91.613536,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1820PRO3,LDSR,SETOTU,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,LDSR,1POTYG,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8480PRO3,LDSR,CURVSP,2.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8065PRO3,LDSR,CERCZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088RR,LDSR,PUCCSO,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088VT3P,LDSR,1POTYG,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088VT3P,LDSR,CERCZM,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DKB360PRO3,YLD,N/A,77.518491,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AG8480PRO3,LDSR,TARSC,0.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,DK7088VT3P,LDSR,CURVSP,1.0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021.0,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW16_BOLIVARSANFERNANDO_JG_V,AS1820PRO3,LDSR,PHYRMA,0.0,
